event_id,player1_id,player2_id,winner,day
S352416,S875600,S953785,B,330
S352416,S296273,S329440,B,330
S352416,S877501,S809201,B,330
S352416,S906275,S1233045,B,330
S352416,S952006,S1218399,B,330
S352416,S733592,S1217895,B,330
S352416,S875600,S906275,B,330
S352416,S296273,S733592,W,330
S352416,S906275,S296273,W,330
S352416,S296273,S877501,B,330
S352416,S733592,S296273,B,330
S352416,S875600,S906275,B,330
S352416,S733592,S952006,B,330
S352416,S1227311,S329440,W,330
S352416,S953785,S1218399,W,330
S352416,S809201,S1217895,B,330
S352416,S875600,S733592,B,330
S352416,S875600,S296273,B,330
S352416,S733592,S329440,B,330
S352416,S877501,S952006,B,330
S352416,S906275,S809201,B,330
S352416,S1218399,S1227311,B,330
S352416,S875600,S733592,B,330
S352416,S875600,S733592,B,330
S352416,S877501,S906275,W,330
S352416,S296273,S1218399,B,330
S352416,S329440,S952006,B,330
S352416,S875600,S329440,B,330
S352416,S733592,S877501,B,330
S352416,S1227311,S952006,W,330
S352416,S1217895,S953785,W,330
S352416,S296273,S906275,B,330
