player_id,day,rating
S830262,140,267.5092312414933
S830262,141,268.2086043090031
S830262,148,272.7343721606142
S830262,176,283.58775792567167
S877501,92,625.5755060012758
S877501,98,630.6710309195621
S877501,99,632.1511102407011
S877501,106,647.077673154292
S877501,112,661.8785959335966
S877501,113,663.132860477771
S877501,120,672.8504688194434
S877501,123,678.3872258454113
S877501,127,686.2072403515876
S877501,134,688.6646162573883
S877501,140,687.3932079536407
S877501,141,687.9747890694309
S877501,148,691.4658944581192
S877501,154,690.4178828198203
S877501,162,690.957296593331
S877501,169,689.5516395318677
S877501,176,686.9404958305396
S877501,190,685.9214483168411
S877501,225,654.014425444359
S877501,232,652.7379262942208
S877501,239,652.4542332763891
S877501,253,658.639939847253
S877501,267,667.8870384951247
S877501,281,671.5565899526771
S877501,295,669.0330660700693
S877501,330,663.1090640902944
S877501,350,674.8985539484975
S877501,435,756.27676217973
S877501,456,776.3196346397268
S877501,470,789.7860098141044
S877501,485,790.9500557871945
S877501,498,796.2065037744595
S877501,512,809.8564280198405
S877501,526,819.459859650023
S877501,548,817.118394314125
S877501,666,804.1348924366549
S877501,680,808.9542214180952
S877501,694,812.7479905804155
S877501,701,820.2296527693883
S877501,715,834.3143548494056
S877501,719,839.163242003306
S877501,757,858.4053195136509
S877501,771,855.3523431202085
S771108,92,121.55564961768147
S771108,98,119.95236313049574
S771108,99,119.84003631376324
S771108,106,120.5801576815086
S771108,112,118.78016535855379
S771108,113,118.85445976707508
S771108,120,122.98510013309945
S771108,123,126.31276289205044
S771108,134,143.0489582015256
S771108,141,153.65098243138308
S771108,162,188.7476955987628
S771108,176,208.38695088336968
S771108,190,220.21746917619234
S771108,225,220.73717516691758
S838600,92,92.90579113810682
S838600,99,93.10681195280306
S824322,92,154.889679400068
S824322,98,160.96790433748808
S824322,99,162.47395155458796
S824322,112,176.94899461654765
S824322,113,178.32502985746817
S824322,120,183.92349566923303
S824322,127,190.9731291791301
S824322,141,208.8554406100713
S824322,148,212.88534925120425
S824322,239,235.16510017157765
S824322,281,251.98467610158005
S824322,350,256.41364464681595
S824322,470,256.3328778326616
S824322,701,240.0774528073703
S824322,715,240.15159991788818
S1245341,92,312.79475113387474
S1245341,98,317.3221320551061
S1245341,99,317.3426046885606
S1245341,106,319.08461527420184
S1245341,113,319.2761940371018
S1245341,127,315.5904942179282
S1245341,141,313.8099157067696
S887385,92,92.81545700809062
S887385,98,92.98558510269788
S887385,99,92.90888730135455
S887385,106,93.98687279457896
S887385,112,94.88896871932106
S887385,113,94.06266671484376
S887385,701,58.34477795296543
S887385,715,55.65620908182183
S296273,92,714.8893166419778
S296273,98,713.2947408427875
S296273,99,713.3362710228256
S296273,106,716.2100741152419
S296273,112,721.2735711589568
S296273,113,722.6541008571687
S296273,120,730.6415540711209
S296273,123,734.5171595662968
S296273,127,739.1834028753664
S296273,134,748.3719630588099
S296273,140,755.2831165892482
S296273,141,756.8315333687782
S296273,148,762.3052548587824
S296273,162,768.0059004916466
S296273,169,770.1591544449577
S296273,225,777.990996477702
S296273,253,786.2368807338191
S296273,281,814.0814983312954
S296273,295,818.9725015703438
S296273,330,822.8512617170534
S296273,350,833.811749603643
S296273,456,904.4714545412057
S296273,470,908.7048340841834
S296273,485,921.2197917249772
S296273,498,925.3489472139443
S296273,526,926.0111988358443
S296273,548,940.484961894496
S296273,638,962.7115033397448
S296273,652,958.6526698618532
S296273,666,951.1713723729587
S296273,680,948.994659854767
S296273,694,949.9865886287495
S296273,701,946.4887184960522
S296273,719,935.335057048884
S296273,757,925.0776512358041
S296273,765,925.7330811453281
S811575,92,672.2493326246769
S811575,98,678.0157254545445
S811575,99,679.0475024362993
S811575,106,687.1893189904725
S811575,112,691.7007300917182
S811575,113,692.2226164075944
S811575,127,685.1260148462388
S811575,148,666.7893884976054
S811575,162,657.5255151301177
S811575,176,645.0369699405156
S797709,92,584.1518159659697
S797709,98,583.3413854792677
S797709,99,583.5080603121593
S797709,106,583.4615483057432
S797709,113,583.8271966216287
S797709,120,584.1270755681949
S797709,127,576.6222082732145
S797709,134,568.2848133901057
S797709,141,562.7805364065205
S797709,148,557.2526206171888
S797709,757,320.8675005240739
S1030534,98,880.6412280118304
S1030534,99,880.8316907997096
S1030534,106,879.519857551212
S1030534,113,875.414879470647
S1030534,120,876.1621308034966
S1030534,123,875.1914542140255
S1030534,127,872.1931563211293
S1030534,134,870.2758078529446
S1030534,140,868.2709247562491
S1030534,141,868.4466401864187
S1030534,148,868.0949662735761
S1030534,162,872.5584721300102
S1030534,295,843.4069721113403
S798674,98,553.1594857145525
S798674,99,552.8644168304251
S798674,113,536.8007839586579
S798674,140,528.6067283689656
S798674,141,527.91183652739
S798674,148,526.36723327417
S798674,162,524.5142401528562
S798674,176,529.3306734700228
S798674,225,550.6240031271876
S798674,239,562.5070609472662
S798674,267,581.867270687549
S798674,281,586.5397678246794
S798674,295,585.0722129900555
S798674,350,596.2317637118172
S798674,715,600.3050413299784
S329440,98,429.50954699069297
S329440,99,429.6699216224166
S329440,134,421.55668540266396
S329440,330,428.5215238483883
S329440,350,430.1091177172663
S329440,470,449.06159672188846
S329440,498,450.0223819794424
S329440,548,471.2226359469835
S329440,701,470.3679892082348
S804800,98,429.6946674617229
S804800,99,430.77415396115293
S804800,106,440.4008531175266
S804800,113,447.3747070892612
S804800,120,450.6243196045174
S804800,123,452.28487001456875
S804800,127,451.73213786136404
S804800,134,446.32218775758656
S804800,141,441.0801349855259
S804800,148,434.078179971936
S804800,154,435.0128363650659
S804800,162,440.1411898664593
S804800,225,480.65329251649825
S804800,239,474.81699866362226
S804800,253,470.8449580872063
S804800,267,462.0423806842502
S804800,281,460.39716860711223
S804800,295,457.93262571979704
S804800,350,472.0795888416667
S804800,456,523.7186671333658
S804800,470,527.3710483837853
S804800,498,530.1345687645301
S804800,512,518.8064310660698
S804800,548,520.2126535856279
S804800,680,517.8664360680677
S804800,701,518.9201117121223
S804800,715,519.9919169116973
S877321,98,187.7766719510911
S877321,99,187.8454301211466
S877321,106,188.15558758502732
S877321,113,187.74950003775405
S877321,140,184.88991681490648
S877321,141,184.95257916848308
S877321,148,185.38078753792863
S886903,98,21.84001080225282
S886903,106,23.54297962646094
S886903,162,24.52381680267536
S886903,715,111.87421957031013
S886903,757,117.87118959392325
S835387,98,94.89463064048229
S835387,99,95.13128342763912
S835387,113,101.64661375052144
S835387,120,107.6835305910446
S835387,127,114.05651311729929
S835387,134,116.3988247959021
S835387,141,120.23948473438969
S835387,148,120.76461326296192
S835387,154,120.87691228197042
S835387,162,121.00793102777483
S835387,176,124.49090450062751
S835387,225,130.9740683705771
S835387,253,125.3346422438345
S835387,281,122.76802565837227
S507766,98,14.1383071194761
S507766,106,16.64836032327904
S507766,112,19.578268375077904
S507766,123,22.669667589815116
S507766,154,21.57049401608279
S507766,162,19.518563089418326
S507766,190,17.4418525357952
S507766,288,11.351027615318301
S507766,295,9.446484222171298
S894779,98,-237.6739435743545
S894779,99,-237.9663480142345
S894779,106,-238.71962776136604
S842360,98,-128.1514012214023
S842360,106,-132.70086877292374
S842360,112,-135.57711087314235
S842360,113,-136.0204370428484
S842360,162,-155.1686133509758
S842360,169,-157.35732312137253
S228269,99,-162.1795208968281
S405024,99,282.95322749263005
S405024,113,282.31717575478604
S405024,350,369.9747261339422
S405024,435,399.0200309327503
S405024,652,487.63718122908983
S405024,765,470.9465139309127
S896050,99,-17.082558643659873
S824886,99,379.08826597679104
S824886,113,388.2813162759463
S824886,127,400.31523484852585
S824886,134,401.5926910870145
S824886,141,395.0747134048899
S824886,148,390.90791738698175
S824886,281,383.4808594935677
S824886,680,419.5864264004277
S824886,694,421.30025742123235
S824886,701,422.1001340709465
S824886,715,424.2299603050568
S824886,743,418.45360021209905
S896870,99,88.17631916137832
S548005,99,652.5815641347061
S548005,113,658.8680331275232
S548005,127,663.8829826849516
S548005,141,676.9925261667861
S548005,148,681.0010273650156
S810278,99,-132.24646582559546
S810278,141,-142.04258207552115
S810278,295,-127.07456830970916
S810278,719,-85.48520647406352
S876362,99,124.41860126635854
S876362,113,132.2095752538852
S888469,99,-113.55566793971511
S884661,99,151.32300123444693
S884661,113,156.42235161383806
S884661,123,158.68844357386962
S884661,190,183.09127370554873
S884661,239,188.14554732127885
S883855,99,-40.34070785913547
S883855,281,-41.338193162327066
S883855,350,-41.87693533332214
S897565,99,-63.54023622109764
S897565,113,-63.34686397258524
S804013,99,118.52844655584121
S804013,113,112.87725220807614
S804013,127,108.10589018882331
S804013,225,85.84533905899806
S804013,267,81.81552278839594
S804013,281,81.824993426762
S804013,295,86.03905151803674
S804013,350,92.80011139890715
S887007,99,-91.21081801370367
S11131,99,9.09011097440539
S11131,106,7.019548788942423
S11131,113,7.410127315798447
S851129,99,357.303455715392
S851129,113,362.1356631394666
S851129,127,358.056874778046
S259655,99,60.95587566244388
S259655,106,60.49927941698969
S259655,113,57.90194692064722
S879925,99,-238.06834486229064
S879708,99,-99.8763304287043
S879708,127,-110.30107925120761
S884065,99,-65.23991355706238
S884065,113,-61.76473199156817
S884065,127,-58.02088565199715
S884065,134,-57.06785864847236
S884065,141,-54.96238382655392
S884065,148,-51.5908783403216
S884065,162,-43.27494550741951
S884065,176,-33.12413941277821
S884065,239,-7.500231480446626
S884065,253,-8.057923783378966
S884065,638,34.76451687800581
S896216,99,-127.36006450342768
S763918,99,-23.002685915879713
S877503,99,-69.53355056581927
S877503,113,-69.32326345900168
S877503,120,-69.7142114334068
S877503,127,-69.76853973866514
S877503,134,-68.69982905553236
S877503,141,-66.56758986945444
S877503,225,-52.31394001977127
S877503,281,-37.292220054236445
S877503,288,-36.01630674076373
S809195,99,12.71958160085325
S809195,113,10.20474656296209
S809195,127,8.986932885317419
S809195,134,8.903974808134079
S809195,148,13.523652440603106
S809195,154,16.792982168671642
S809195,190,33.93651711069587
S809195,435,132.38078179991888
S849329,99,313.09118421961375
S849329,106,315.0809033887067
S849329,112,313.83976259043726
S849329,113,313.8126527049741
S849329,120,310.6682061476418
S849329,127,310.8478392855304
S849329,141,310.3808262851955
S849329,148,310.01219428431375
S849329,281,291.6718273657697
S849329,350,280.0681763897939
S758559,99,344.3224140015056
S875600,99,465.8066928245767
S875600,106,472.86860309013235
S875600,112,483.2709343001223
S875600,113,485.2558056383283
S875600,120,501.8965115649929
S875600,123,508.462429143504
S875600,127,517.8067214452118
S875600,134,539.7233991075859
S875600,140,557.0251892215979
S875600,141,559.9911007832243
S875600,148,582.2647702222137
S875600,154,603.3929079033749
S875600,162,637.7544225134031
S875600,176,694.4521250569496
S875600,190,734.8342893687799
S875600,225,849.2781473299193
S875600,239,886.4607062369903
S875600,253,919.3522576324063
S875600,267,948.0304963331349
S875600,281,972.529686284703
S875600,295,996.3341632425028
S875600,330,1041.4196135676032
S875600,350,1057.4987736559701
S875600,456,1102.7257769459227
S875600,548,1145.1910379096328
S875600,582,1159.6377805162565
S875600,638,1182.0912511012184
S875600,652,1193.4659922511328
S875600,666,1200.5952910156852
S875600,680,1204.0817024389003
S875600,694,1204.6304356476862
S875600,701,1206.401171465658
S897543,99,-38.37089574477616
S897543,113,-34.0583595074255
S897547,99,-273.65983974621616
S897547,113,-275.8034696335149
S872551,106,61.17964822216795
S872551,141,71.31164171238805
S872551,225,103.72990983828832
S734310,106,-17.418631279640042
S734310,113,-16.11969368180209
S734310,127,-15.86858134373906
S734310,134,-15.109202489128608
S734310,141,-18.576993181377404
S734310,154,-23.961198167981205
S734310,281,-71.70060651040366
S734310,757,-51.99138649111664
S906275,106,256.5994010755606
S906275,113,263.1939077199489
S906275,140,284.56590988538187
S906275,288,448.7336376264169
S906275,330,466.465491086376
S906275,350,467.7959481776251
S906275,435,451.9205742726862
S906275,694,354.3063729458898
S906275,701,354.5808393952453
S904551,106,-51.311817951793635
S264601,106,277.76193099452337
S264601,120,283.7737177790512
S264601,350,380.8954557948131
S419487,112,336.9933336851465
S419487,113,337.6658731130104
S419487,120,341.30166006332917
S419487,127,344.9200841826987
S419487,134,343.4673896529729
S419487,141,343.41858629600944
S419487,148,344.1960058941459
S419487,162,350.3944254530391
S419487,485,181.23899631663147
S419487,512,163.56212140653886
S419487,680,141.45204449254064
S373115,112,185.7987976534413
S373115,113,186.29677029093958
S373115,127,186.1957093105176
S373115,140,189.57754034728285
S373115,141,190.09405909595205
S373115,148,193.980936394665
S373115,162,199.44210117563787
S373115,176,204.5412091257354
S373115,225,247.28418344870627
S373115,232,255.51334689551518
S373115,267,289.45719889300716
S373115,281,303.0243135474692
S373115,350,347.06540093638
S373115,435,386.6738463374023
S830330,112,-15.922164911123401
S830330,113,-15.490995434302238
S700479,113,-203.1246814977139
S700479,148,-208.92347402449323
S913266,113,27.14871632353468
S595767,113,19.09148880104709
S862342,113,-28.921134118042964
S877253,113,345.30349605027163
S877253,225,445.4361071808797
S877253,350,568.2346639225763
S877253,680,840.9892000487356
S877253,694,844.3854557593996
S910399,113,-320.88466942263057
S910399,134,-327.40037426537657
S910399,141,-327.4965926918516
S374618,113,-128.91622697788253
S883559,113,-121.58162162945501
S594982,113,-260.6859474618309
S594982,281,-295.4696367641597
S594982,350,-304.27739123615294
S898077,113,302.9909283398457
S898077,127,304.221481563158
S898077,253,344.2701471541272
S898077,281,360.5238491046625
S898077,350,429.13585124682714
S898077,456,492.3677127292713
S898077,526,540.0397430840206
S898077,548,553.6970837534756
S898077,652,586.379143653131
S898077,680,589.8965926623575
S898077,694,589.1668605160744
S898077,701,585.0770337264582
S898077,765,548.8044876059616
S816533,113,-128.34287703627083
S920679,120,2.426985406377546
S920679,127,0.49921321832459004
S920679,134,-1.0923036271570772
S728421,120,-139.0396064561535
S728421,134,-139.96075807813963
S728421,239,-166.8221019579656
S929825,123,409.1723537862366
S929825,141,422.49455314319107
S929825,225,536.6738971229215
S929825,281,600.4652781417759
S929825,295,617.370144002776
S929825,350,659.63973821432
S929825,470,721.155404190451
S929825,548,758.2607788776139
S929825,652,826.2195733683201
S929825,694,864.4987768746748
S929825,701,871.7831831523855
S929825,715,883.8997471572543
S929825,757,893.1554941422944
S929825,765,899.1928522020961
S929825,771,902.369097208858
S931076,127,-45.040589432569774
S582140,134,246.52470979373393
S582140,267,266.7985675558216
S582140,288,256.9915286195149
S582140,350,241.3219253535374
S942126,134,-188.04311157775373
S157077,134,-125.93635439439868
S157077,232,-113.86002956714078
S157077,435,-30.9625711884407
S942106,134,-17.993447269529494
S942106,190,-21.75069176368543
S421875,134,-129.29112094302752
S948183,140,270.4348662820582
S948183,154,275.9802462008771
S948183,162,275.59322434937474
S948183,225,298.2635035240172
S948183,253,298.5514045004421
S948183,350,293.9194965125083
S948183,638,393.14096818252074
S948183,652,393.14109736025597
S948183,680,392.2064517111049
S948183,694,393.3828254914209
S946662,140,-48.261579833445744
S51176,140,-43.26862151663355
S51176,141,-43.209496836353395
S51176,148,-42.610683537776964
S51176,169,-41.845601315860904
S51176,176,-44.30759523720365
S51176,190,-48.309823984082975
S51176,225,-62.20111924575755
S51176,267,-76.69963352564095
S51176,281,-83.31029249963589
S51176,288,-86.66862417970583
S835572,141,-72.54434175555113
S948275,141,-14.655714327779958
S633099,141,-81.2823588526138
S54119,162,16.812373204085812
S54119,169,14.143889364776765
S54119,176,14.379074395005082
S54119,232,43.94568025702428
S54119,267,35.54658313666077
S54119,435,87.0115205726004
S241016,162,163.53728862690676
S241016,169,167.45981340768418
S241016,176,169.1802888609287
S241016,239,191.89724561996235
S241016,253,192.8324674780212
S866548,162,514.3784695561185
S866548,190,535.8088440411958
S866548,225,569.8626907104232
S866548,232,575.3970018958125
S866548,239,581.9689271247389
S866548,253,591.6554727667866
S866548,281,585.1657716787016
S866548,288,583.1512718109076
S866548,652,429.2020007859354
S866548,680,434.5815566610848
S494940,169,79.65135720337899
S494940,485,158.6505901878454
S875683,176,24.79544674840286
S875683,239,34.32073748777354
S875683,281,48.72274970301771
S875683,295,53.077081984001516
S875683,350,58.331704830428876
S875683,456,103.832776286407
S875683,680,191.24138606464217
S875683,694,191.89705274205357
S875683,715,190.79601175954653
S1085661,190,-45.952081932967694
S1085661,239,-43.54910783603669
S994391,190,-195.00592103602284
S996316,190,-97.04275349887057
S997004,190,86.19944435226654
S997004,281,95.73359506557475
S544157,190,76.41249685775729
S544157,281,106.14451520166293
S804769,225,141.54490852708363
S804769,435,120.54337498907338
S804769,456,109.69368226883053
S804769,582,83.97502835481959
S804769,638,58.58568116938528
S804769,666,48.10511875866773
S952006,225,52.759980677615175
S952006,239,59.63722472679573
S952006,253,69.60458062147038
S952006,267,81.19429155587964
S952006,281,89.27264482890743
S952006,330,111.12544480279198
S952006,350,116.2303086782845
S952006,652,109.64505712688555
S952006,666,103.28027455239271
S952006,680,95.9200087928421
S952006,694,92.71692712241007
S952006,701,92.70665545939333
S952006,715,91.58903049538456
S1011138,225,227.22493857828118
S1011138,281,265.7526945270935
S1011138,350,322.06922044279753
S1011138,456,342.709402882529
S1011138,652,265.4436359550182
S1011138,694,273.35005309548643
S953785,225,37.89329832227344
S953785,281,62.83590830290978
S953785,288,69.65201483607821
S953785,330,74.62224989235527
S953785,350,79.01268802593644
S953785,701,117.13480272945512
S875630,225,-35.900616203921736
S1052158,225,-141.26011007890617
S498877,232,730.7350501200751
S498877,435,790.0969595303096
S1252257,232,995.4981530054805
S1252257,435,1058.7545570328568
S272433,232,-54.651131050385274
S54190,232,-24.14071392189722
S13811,232,-185.86134124858302
S13811,239,-187.83791219949123
S802226,232,42.64185528508832
S802226,435,45.24593978901895
S1047209,232,12.709587519365973
S536060,232,-10.927964189715507
S536060,435,36.578636326203174
S47757,232,-264.44044781602656
S47757,435,-295.608721218363
S31632,232,-4.959345657291487
S62918,232,-263.5021215005739
S62918,435,-318.5135593496102
S23052,232,-188.85708829455703
S39610,232,55.968267017743564
S7783,232,-102.28868173011136
S7783,435,-140.78945461947936
S55329,232,-140.9597562446043
S29886,232,-165.508256063262
S29886,435,-216.27175424881185
S157139,232,67.6646384589915
S157139,435,71.02804324062188
S1083699,239,181.5700671686653
S1083699,350,243.49545571578057
S1083699,548,387.637208593729
S1083699,680,465.18722291776794
S981358,239,23.042990176577693
S981358,267,24.954504429325457
S981358,281,22.888341924787014
S981358,295,19.265923260430725
S981358,456,15.949351284006271
S981358,680,44.62742481382502
S979758,239,-136.90408109326884
S1107203,253,-23.96523458834757
S1107203,350,-10.957764069858962
S1107203,715,-14.598675328655007
S1107203,721,-14.48116437556666
S1107203,757,-19.954709299117532
S1039897,253,-123.91122836114302
S1039897,456,-155.89643961993747
S1122256,267,-151.00226277804356
S1152788,281,305.34441006968297
S1152788,350,299.6655438390153
S1152788,456,272.36997034371706
S1152788,470,269.31915038379833
S1152788,548,283.4174400019154
S1152788,638,302.19913753274545
S1152788,652,306.2565928171611
S1152788,666,311.07327062690166
S1152788,694,325.70251794272826
S1152788,701,326.1163849116035
S1153395,281,-81.72292565186304
S1153395,350,-82.30055778296554
S1153582,281,8.021366469792639
S1153582,350,32.05089678330799
S1153582,582,106.51194167318972
S1153582,680,174.29823488330635
S1153582,694,182.37839160091355
S1153582,701,183.93798908768892
S1124422,281,-52.759427239056244
S1146477,281,-137.82061889012525
S803914,281,204.3387425869554
S803914,680,263.68009875951026
S803914,694,270.21581120745935
S803914,719,284.5423106570597
S803914,721,285.4628940717907
S803914,771,276.5462311395974
S366839,281,97.3184992534417
S1151317,281,-152.76811931482558
S280075,281,66.72111861731274
S280075,350,55.218724436489154
S830764,281,76.87921417304548
S830764,456,49.33596077019635
S1146466,281,-32.802696255996565
S1150331,281,-137.82060971395194
S1141563,281,-166.23033436340077
S872252,281,-154.36510249501708
S872252,470,-154.7025248366587
S872252,485,-154.4701245677375
S872252,498,-153.51398427986055
S872252,694,-126.26701804116962
S872252,701,-127.64256955227341
S1143680,281,-90.57124859021138
S1153751,281,-167.2066620251838
S1153236,281,-96.10646566032497
S67645,288,20.487136513647798
S181153,288,-131.84720738040204
S662387,288,-313.7545808996189
S1165901,288,-285.81386378696857
S245038,288,-236.88867196819535
S862040,288,-66.28297253493984
S862040,680,-86.34146286520014
S890724,295,-3.0343025972956843
S1217895,330,12.627164613694202
S1217895,771,228.80744543896907
S1218399,330,15.926148953622041
S1218399,350,11.115250609243471
S809201,330,89.73130511330054
S1227311,330,-169.54918758011277
S1233045,330,-19.938905366625015
S1215725,350,228.3574932507221
S1215725,498,256.5153044692051
S1215725,548,270.19286795695456
S1259099,350,350.5008451515285
S1259099,456,399.7934411838012
S1259099,470,403.1689343556851
S1259099,485,402.0851543170338
S1259099,512,410.7026455988598
S1259099,548,404.90084304281265
S1259099,652,413.6261636043746
S1259099,694,404.24851664873455
S1259099,765,393.4542089076317
S824927,350,417.13563215064255
S824927,548,486.5211548477359
S824927,652,545.7314778374166
S824927,666,564.8076618863995
S824927,680,576.7018208184486
S824927,694,582.651765261585
S824927,701,583.2855283175221
S824927,715,576.8963146586201
S824927,719,576.7968427077925
S824927,743,576.5066739519177
S1235295,350,367.6536848262555
S1255504,350,-134.20705655930792
S1255501,350,17.241695274292088
S1256060,350,-2.232367292335386
S950180,350,103.0872844510255
S1260074,350,106.36624696801391
S1260074,548,116.21762034774407
S1260074,652,102.32644559981534
S1260074,666,106.14962485644354
S1260074,680,108.57520850196333
S1260074,694,114.3297987530968
S1151677,350,192.97475621931403
S1151677,456,235.07521429081135
S1151677,694,100.18968080504497
S1262736,350,-7.073312018235996
S768842,350,45.523076116510694
S768842,638,37.134988914478356
S1223131,350,325.7570719653917
S1247457,350,-135.61955397901403
S1059181,350,-143.3166343570691
S1245875,350,-53.9159029178682
S1262601,350,-62.89419830286045
S1235274,350,-28.334903245882565
S1257928,350,-11.625406632799518
S1159633,350,-129.63740114856682
S1159633,694,-177.6676788367767
S1259790,350,226.18344378470331
S1259790,456,307.4008797229244
S1259790,470,323.2440274551436
S1259790,485,348.1763423913995
S1259790,498,365.20771903947633
S1259790,512,377.91128830708203
S1259790,526,393.0669033919824
S1259790,548,421.6873251925314
S1259790,582,470.8906071315543
S1259790,638,546.4696437733401
S1259790,652,561.0754306333561
S1259790,666,571.5214479522883
S1259790,680,587.7689901453275
S1259790,694,612.8303364485583
S1259790,701,624.5196197965475
S1259790,715,642.6554260768371
S1259790,719,645.827374232297
S1259790,721,647.0031843152422
S1259790,743,656.0215161249689
S1259790,757,653.7619336061754
S1259790,765,655.0916838277203
S1259790,771,654.5174637346958
S842627,350,-76.23627106956992
S211460,350,-208.15534721399172
S1261567,350,-223.55814638612154
S64828,350,-108.90828797434659
S435758,350,-168.88047742421918
S1236622,350,-162.61586591592845
S1262855,350,-34.29986834519356
S1236079,350,-88.46023161274118
S250620,435,218.78365267234852
S875912,435,69.52638510694354
S875912,757,-3.8946291884426376
S1360786,435,101.77884429904238
S1122351,435,84.33409087699714
S1026758,435,55.513620378471124
S1026758,666,1.3941740186274576
S173305,435,-81.86421858850748
S29382,435,-16.561381633946315
S323381,435,-93.51500257959485
S1061207,435,-16.687712978616492
S38810,435,53.448495437457964
S1231280,435,-65.98647124799369
S1093229,435,-142.97802472304568
S62137,435,-93.0200119252859
S1301799,435,-29.13551003569419
S412147,435,-192.18241799519
S39613,435,-152.75197764191913
S667168,435,-158.2890839534551
S46755,435,-165.20846066811734
S31296,435,-24.800615518399937
S683957,435,-132.49187692440876
S995723,435,-128.80791758618165
S55357,435,-118.05957087924601
S1139128,435,-167.1767469692357
S848106,435,74.92893018308467
S1101787,435,-143.6557961203667
S170968,435,-27.5211120150005
S304483,435,-175.67996298375573
C105940260,456,109.38881719738224
C105828605,456,14.263620607690683
C105642251,456,-141.58189506003308
S1584255,456,453.7681356676758
S1584255,548,501.93644008317784
S1584255,638,559.7636537089751
S1584255,666,585.4934748835659
S1584255,680,583.8859076847025
S1584255,701,571.2059498204203
S1584255,715,562.5097123880117
S1584255,743,552.0947851218644
S1584255,757,555.415783258087
S1466323,470,-29.058627918405094
S1466323,485,-29.003389505527895
S1466323,680,-61.6669114216856
C107723465,485,210.9649966632288
C107064367,485,142.4613330613564
C107063586,485,40.06763301992224
C107669432,485,92.75731724565182
C107064269,485,-26.528730717306793
C107063480,485,-57.448022092645985
