event_id,player1_id,player2_id,winner,day
S267731,S809195,S507766,W,154
S267731,S875600,S809195,W,154
S267731,S804800,S734310,B,154
S267731,S733592,S835387,B,154
S267731,S877501,S875600,B,154
S267731,S802340,S507766,B,154
S267731,S804800,S948183,W,154
S267731,S809195,S835387,W,154
S267731,S804800,S507766,B,154
S267731,S948183,S835387,B,154
S267731,S733592,S804800,B,154
S267731,S802340,S948183,B,154
S267731,S733592,S877501,W,154
S267731,S948183,S733592,W,154
S267731,S877501,S733592,W,154
S267731,S802340,S877501,B,154
S267731,S802340,S733592,B,154
