event_id,player1_id,player2_id,winner,day
S354814,S898077,S804800,B,350
S354814,S264601,S373115,B,350
S354814,S1235295,S1011138,W,350
S354814,S906275,S1223131,B,350
S354814,S798674,S906275,B,350
S354814,S929825,S898077,B,350
S354814,S877501,S1011138,B,350
S354814,S877253,S264601,B,350
S354814,S1259099,S1262855,B,350
S354814,S211460,S1256060,W,350
S354814,S1259790,S1059181,B,350
S354814,S950180,S1236079,B,350
S354814,S1223131,S64828,B,350
S354814,S877501,S802340,W,350
S354814,S1245875,S435758,B,350
S354814,S594982,S1255501,W,350
S354814,S875600,S877253,B,350
S354814,S733592,S798674,B,350
S354814,S296273,S929825,B,350
S354814,S1235274,S1236622,B,350
S354814,S883855,S1261567,B,350
S354814,S1257928,S1255504,B,350
S354814,S877501,S929825,W,350
S354814,S798674,S877253,B,350
S354814,S15439,S1236622,B,350
S354814,S1151677,S435758,B,350
S354814,S950180,S64828,B,350
S354814,S1256064,S1261567,B,350
S354814,S802340,S798674,B,350
S354814,S1260074,S594982,B,350
S354814,S1262601,S211460,B,350
S354814,S733592,S929825,B,350
S354814,S849329,S1153582,B,350
S354814,S952006,S875683,B,350
S354814,S811264,S1260074,B,350
S354814,S802340,S950180,B,350
S354814,S898077,S1262601,B,350
S354814,S296273,S1255501,B,350
S354814,S906275,S1259790,B,350
S354814,S804013,S1215725,W,350
S354814,S153097,S1107203,B,350
S354814,S875600,S733592,B,350
S354814,S296273,S802340,B,350
S354814,S824322,S883855,B,350
S354814,S948183,S1262736,B,350
S354814,S798674,S1256060,B,350
S354814,S1235295,S768842,B,350
S354814,S1152788,S1245875,B,350
S354814,S804800,S842627,B,350
S354814,S329440,S1151677,B,350
S354814,S15439,S1259099,W,350
S354814,S929825,S1256064,B,350
S354814,S877501,S1159633,B,350
S354814,S1083699,S824927,W,350
S354814,S264601,S1247457,B,350
S354814,S875600,S1235274,B,350
S354814,S405024,S1223131,B,350
S354814,S733592,S1257928,B,350
S354814,S1151677,S842627,B,350
S354814,S1260074,S1259790,B,350
S354814,S875683,S1256064,B,350
S354814,S1083699,S1159633,B,350
S354814,S804013,S1257928,B,350
S354814,S768842,S1235274,B,350
S354814,S1262601,S1107203,W,350
S354814,S1153582,S1245875,B,350
S354814,S1059181,S1255501,W,350
S354814,S1262736,S1247457,B,350
S354814,S733592,S802340,B,350
S354814,S948183,S1223131,W,350
S354814,S1011138,S1107203,B,350
S354814,S1218399,S804013,W,350
S354814,S804800,S768842,B,350
S354814,S582140,S1262736,B,350
S354814,S280075,S1083699,W,350
S354814,S849329,S15439,B,350
S354814,S1235295,S1151677,B,350
S354814,S824322,S1260074,B,350
S354814,S811264,S883855,B,350
S354814,S824927,S950180,B,350
S354814,S1215725,S1256060,B,350
S354814,S296273,S733592,W,350
S354814,S1259099,S1153582,B,350
S354814,S953785,S875683,B,350
S354814,S952006,S1255501,B,350
S354814,S898077,S1255504,B,350
S354814,S875600,S1235295,B,350
S354814,S373115,S824322,B,350
S354814,S1152788,S849329,B,350
S354814,S906275,S811264,B,350
S354814,S877501,S824927,B,350
S354814,S804800,S329440,W,350
S354814,S582140,S405024,W,350
S354814,S802340,S280075,B,350
S354814,S877253,S1259099,B,350
S354814,S296273,S953785,B,350
S354814,S733592,S1215725,B,350
S354814,S812825,S1011138,B,350
S354814,S875600,S296273,B,350
S354814,S929825,S952006,B,350
S354814,S264601,S948183,B,350
S354814,S153097,S898077,B,350
S354814,S798674,S1218399,B,350
S354814,S1259099,S804800,W,350
S354814,S811264,S952006,B,350
S354814,S1223131,S1083699,B,350
S354814,S1011138,S804013,B,350
S354814,S849329,S1235295,W,350
S354814,S824322,S953785,B,350
S354814,S898077,S1215725,B,350
S354814,S329440,S1235295,W,350
S354814,S1152788,S804800,W,350
S354814,S153097,S1011138,W,350
S354814,S405024,S1223131,W,350
S354814,S373115,S811264,B,350
S354814,S264601,S582140,B,350
S354814,S906275,S824322,B,350
S354814,S812825,S898077,W,350
S354814,S802340,S264601,B,350
S354814,S875600,S1152788,B,350
S354814,S733592,S153097,B,350
S354814,S798674,S812825,B,350
S354814,S875600,S733592,B,350
S354814,S329440,S877253,W,350
S354814,S296273,S373115,B,350
S354814,S929825,S906275,B,350
S354814,S877501,S405024,B,350
