event_id,player1_id,player2_id,winner,day
S237695,S887385,S830330,B,112
S237695,S875600,S373115,B,112
S237695,S830262,S499287,B,112
S237695,S507766,S830330,B,112
S237695,S771108,S373115,W,112
S237695,S811264,S842360,B,112
S237695,S153097,S875600,B,112
S237695,S802340,S824322,B,112
S237695,S15439,S812825,W,112
S237695,S849329,S771108,B,112
S237695,S811575,S830262,B,112
S237695,S811264,S419487,W,112
S237695,S877501,S507766,B,112
S237695,S296273,S887385,B,112
S237695,S373115,S887385,W,112
S237695,S15439,S824322,B,112
S237695,S507766,S875600,W,112
S237695,S811264,S830262,B,112
S237695,S153097,S15439,B,112
S237695,S419487,S887385,W,112
S237695,S802340,S875600,B,112
S237695,S849329,S811264,W,112
S237695,S811575,S419487,B,112
S237695,S296273,S849329,B,112
S237695,S153097,S877501,W,112
S237695,S802340,S812825,W,112
S237695,S802340,S811264,B,112
S237695,S153097,S887385,B,112
S237695,S812825,S153097,W,112
S237695,S811575,S802340,B,112
S237695,S296273,S812825,B,112
S237695,S811575,S877501,W,112
S237695,S153097,S811575,W,112
S237695,S296273,S811575,W,112
S237695,S877501,S296273,B,112
S237695,S877501,S811575,B,112
