event_id,player1_id,player2_id,winner,day
S401039,S1259099,S1152788,B,470
S401039,S329440,S1259790,B,470
S401039,S929825,S1466323,B,470
S401039,S812825,S1152788,B,470
S401039,S329440,S872252,B,470
S401039,S1259099,S1466323,B,470
S401039,S824322,S1259790,B,470
S401039,S296273,S1259099,B,470
S401039,S877501,S329440,B,470
S401039,S929825,S812825,B,470
S401039,S804800,S824322,B,470
S401039,S812825,S329440,W,470
S401039,S824322,S1259099,W,470
S401039,S804800,S329440,B,470
S401039,S877501,S1259099,B,470
S401039,S296273,S804800,B,470
S401039,S877501,S929825,W,470
S401039,S804800,S877501,W,470
S401039,S929825,S877501,W,470
S401039,S296273,S929825,B,470
S401039,S877501,S296273,B,470
S401039,S296273,S877501,W,470
