event_id,player1_id,player2_id,winner,day
S584678,S875600,S1063941,W,1086
S584678,S1063941,S875600,B,1086
S584678,S875600,S1063941,B,1086
S584678,S1063941,S1878221,B,1086
S584678,S296273,S1878221,W,1086
S584678,S875600,S1584255,B,1086
S584678,S1843786,S1063941,W,1086
S584678,S1843786,S296273,W,1086
S584678,S1584255,S1878221,W,1086
S584678,S2314742,S296273,W,1086
S584678,S1878221,S1721999,B,1086
S584678,S875600,S2314742,B,1086
S584678,S296273,S1584255,W,1086
S584678,S1878221,S1843786,W,1086
S584678,S1063941,S1721999,B,1086
