event_id,player1_id,player2_id,winner,day
S213943,S153097,S804800,B,148
S213943,S811575,S811264,B,148
S213943,S419570,S824322,B,148
S213943,S797709,S849329,B,148
S213943,S877501,S824886,B,148
S213943,S296273,S773815,B,148
S213943,S733592,S798674,B,148
S213943,S548005,S419487,B,148
S213943,S824886,S419487,W,148
S213943,S824322,S798674,W,148
S213943,S811264,S849329,W,148
S213943,S773815,S804800,B,148
S213943,S733592,S849329,B,148
S213943,S153097,S419487,B,148
S213943,S877501,S773815,B,148
S213943,S797709,S798674,W,148
S213943,S419570,S733592,B,148
S213943,S296273,S153097,B,148
S213943,S811575,S797709,B,148
S213943,S877501,S548005,W,148
S213943,S798674,S153097,W,148
S213943,S877501,S733592,B,148
S213943,S548005,S153097,B,148
S213943,S811575,S877501,W,148
S213943,S296273,S811575,B,148
S213943,S419570,S548005,B,148
S213943,S548005,S877501,B,148
S213943,S419570,S548005,B,148
S213943,S419570,S296273,W,148
S213943,S296273,S419570,W,148
S213943,S419570,S296273,B,148
