event_id,player1_id,player2_id,winner,day
S628092,S1472392,S2500436,W,1219
S628092,S1472392,S2500436,B,1219
S628092,S2500436,S2365906,B,1219
S628092,S2365906,S2348736,B,1219
S628092,S1472392,S2281253,B,1219
S628092,S2500436,S2498106,B,1219
S628092,S2281253,S2365906,W,1219
S628092,S2348736,S2500377,B,1219
S628092,S1472392,S2500377,B,1219
S628092,S2286186,S2281253,W,1219
S628092,S2365906,S2500436,W,1219
S628092,S2487416,S2498106,W,1219
S628092,S2286186,S2348736,W,1219
S628092,S2348736,S2500436,W,1219
