event_id,player1_id,player2_id,winner,day
S478096,S875600,S296273,B,701
S478096,S875600,S929825,B,701
S478096,S929825,S296273,W,701
S478096,S877501,S296273,W,701
S478096,S875600,S877501,B,701
S478096,S296273,S929825,W,701
S478096,S877501,S1259790,B,701
S478096,S296273,S824927,B,701
S478096,S1259790,S898077,B,701
S478096,S824927,S1584255,B,701
S478096,S875600,S824927,B,701
S478096,S1584255,S877501,W,701
S478096,S296273,S1259790,B,701
S478096,S929825,S898077,B,701
S478096,S1259790,S804800,B,701
S478096,S898077,S1041169,B,701
S478096,S824927,S329440,B,701
S478096,S1584255,S1721999,B,701
S478096,S824886,S804800,W,701
S478096,S1041169,S1153582,B,701
S478096,S329440,S840485,B,701
S478096,S1721999,S1152788,B,701
S478096,S875600,S1153582,B,701
S478096,S824927,S1041169,B,701
S478096,S1584255,S804800,B,701
S478096,S877501,S824886,B,701
S478096,S296273,S1152788,B,701
S478096,S1259790,S1721999,B,701
S478096,S929825,S840485,B,701
S478096,S898077,S329440,B,701
S478096,S824886,S824322,B,701
S478096,S804800,S1063941,B,701
S478096,S1041169,S887385,B,701
S478096,S1153582,S812825,B,701
S478096,S329440,S952006,B,701
S478096,S840485,S953785,B,701
S478096,S1721999,S1809282,B,701
S478096,S1152788,S1855221,B,701
S478096,S824322,S1844122,B,701
S478096,S1063941,S1813194,B,701
S478096,S496836,S887385,W,701
S478096,S812825,S733512,B,701
S478096,S952006,S1844091,B,701
S478096,S953785,S1546347,B,701
S478096,S1321482,S1809282,W,701
S478096,S872252,S1855221,W,701
S478096,S929825,S1813194,B,701
S478096,S1063941,S840485,W,701
S478096,S898077,S1844122,B,701
S478096,S329440,S824322,B,701
S478096,S875600,S1855221,B,701
S478096,S1153582,S872252,B,701
S478096,S824927,S1809282,B,701
S478096,S1041169,S1321482,B,701
S478096,S1584255,S1546347,B,701
S478096,S804800,S953785,B,701
S478096,S877501,S1844091,B,701
S478096,S824886,S952006,B,701
S478096,S296273,S733512,B,701
S478096,S1152788,S812825,B,701
S478096,S1259790,S887385,B,701
S478096,S1721999,S755112,B,701
S478096,S824322,S1842582,B,701
S478096,S1063941,S1026105,B,701
S478096,S755112,S496836,W,701
S478096,S887385,S1852957,B,701
S478096,S733512,S1804329,B,701
S478096,S1809282,S1813199,B,701
S478096,S1855221,S1169756,B,701
S478096,S1842582,S1855221,W,701
S478096,S1809282,S1026105,B,701
S478096,S1546347,S496836,B,701
S478096,S953785,S1852957,B,701
S478096,S1844091,S260658,B,701
S478096,S952006,S1804329,B,701
S478096,S840485,S1813199,B,701
S478096,S824322,S1169756,B,701
