event_id,player1_id,player2_id,winner,day
S439361,S419487,S1259790,B,582
S439361,S1083699,S1466323,W,582
S439361,S1152788,S1153582,B,582
S439361,S733592,S1466323,B,582
S439361,S875600,S419487,B,582
S439361,S733592,S804769,B,582
S439361,S875600,S1466323,B,582
S439361,S1083699,S1152788,W,582
S439361,S875600,S733592,B,582
S439361,S875600,S1153582,B,582
S439361,S804769,S419487,W,582
S439361,S1466323,S1152788,B,582
S439361,S733592,S1259790,B,582
S439361,S875600,S1152788,B,582
S439361,S1153582,S1083699,W,582
S439361,S1259790,S929825,W,582
S439361,S733592,S419487,B,582
S439361,S1259790,S804769,B,582
S439361,S875600,S1083699,B,582
S439361,S733592,S929825,B,582
S439361,S1153582,S1466323,W,582
