event_id,player1_id,player2_id,winner,day
S258067,S153097,S812825,B,148
S258067,S830262,S802340,W,148
S258067,S153097,S802340,W,148
S258067,S419570,S802340,W,148
S258067,S419570,S877501,W,148
S258067,S835387,S809195,B,148
S258067,S812825,S884065,B,148
S258067,S875600,S700479,B,148
S258067,S804800,S373115,W,148
S258067,S419487,S884065,B,148
S258067,S51176,S700479,B,148
S258067,S877501,S802340,W,148
S258067,S802340,S877501,W,148
S258067,S802340,S812825,W,148
S258067,S804800,S875600,W,148
S258067,S419570,S51176,B,148
S258067,S877501,S835387,B,148
S258067,S419487,S824322,W,148
S258067,S153097,S877321,B,148
S258067,S809195,S802340,W,148
S258067,S419487,S835387,B,148
S258067,S373115,S877321,W,148
S258067,S875600,S802340,W,148
S258067,S824322,S51176,B,148
S258067,S812825,S877321,B,148
S258067,S824886,S419487,B,148
S258067,S812825,S830262,W,148
S258067,S877501,S824322,B,148
S258067,S153097,S875600,B,148
S258067,S419570,S824886,B,148
S258067,S812825,S824886,B,148
S258067,S802340,S824322,B,148
S258067,S419570,S830262,B,148
S258067,S877501,S153097,B,148
