event_id,player1_id,player2_id,winner,day
S406125,S1259099,S1472523,B,485
S406125,S812825,S872252,B,485
S406125,S1259790,S1148248,B,485
S406125,S419487,S1466323,B,485
S406125,S419487,S1472523,B,485
S406125,S1259099,S1466323,B,485
S406125,S1259790,S872252,B,485
S406125,S802340,S1259099,B,485
S406125,S877501,S419487,B,485
S406125,S1112712,S812825,B,485
S406125,S296273,S1259790,B,485
S406125,S812825,S419487,B,485
S406125,S1259099,S1259790,W,485
S406125,S877501,S1259790,B,485
S406125,S802340,S812825,B,485
S406125,S877501,S1112712,W,485
S406125,S296273,S802340,B,485
S406125,S802340,S877501,W,485
S406125,S1112712,S877501,B,485
S406125,S296273,S1112712,B,485
S406125,S296273,S1112712,B,485
