event_id,player1_id,player2_id,winner,day
S562008,S875600,S929825,B,1002
S562008,S875600,S929825,B,1002
S562008,S929825,S1584255,B,1002
S562008,S1259790,S1584255,W,1002
S562008,S875600,S1584255,B,1002
S562008,S929825,S1259790,B,1002
S562008,S1259790,S1259099,B,1002
S562008,S1584255,S1843786,B,1002
S562008,S824927,S1259099,W,1002
S562008,S1843786,S1721999,B,1002
S562008,S875600,S1259099,B,1002
S562008,S824927,S1584255,W,1002
S562008,S929825,S1721999,B,1002
S562008,S1259790,S1843786,B,1002
S562008,S1721999,S2227966,B,1002
S562008,S824927,S2060849,B,1002
S562008,S1259099,S1148248,B,1002
S562008,S1843786,S1919702,B,1002
S562008,S2060849,S1638615,B,1002
S562008,S1148248,S1857772,B,1002
S562008,S1878221,S1919702,W,1002
S562008,S875600,S2227808,B,1002
S562008,S1259099,S2227966,B,1002
S562008,S824927,S1919702,B,1002
S562008,S1584255,S1878221,B,1002
S562008,S929825,S1857772,B,1002
S562008,S1721999,S1148248,B,1002
S562008,S1259790,S1638615,B,1002
S562008,S1843786,S2060849,B,1002
S562008,S2060849,S2224294,B,1002
S562008,S2227808,S2224294,B,1002
