event_id,player1_id,player2_id,winner,day
S628093,S1063941,S2232697,W,1219
S628093,S2232697,S1063941,W,1219
S628093,S1063941,S1259790,B,1219
S628093,S1259790,S2232697,W,1219
S628093,S1843786,S2232697,W,1219
S628093,S1063941,S1843786,B,1219
S628093,S1259790,S2227966,B,1219
S628093,S1843786,S1889941,B,1219
S628093,S2227966,S2232697,W,1219
S628093,S1889941,S2484678,B,1219
S628093,S2232697,S2499598,B,1219
S628093,S1063941,S2499598,B,1219
S628093,S1843786,S2232697,B,1219
S628093,S1259790,S1260074,B,1219
S628093,S1889941,S2227966,W,1219
S628093,S1889941,S2229016,B,1219
S628093,S1260074,S2484678,W,1219
S628093,S2499598,S1638615,B,1219
S628093,S2499866,S2484678,W,1219
S628093,S2499598,S2229016,B,1219
S628093,S1843786,S2499866,B,1219
S628093,S2232697,S2484678,B,1219
