event_id,player1_id,player2_id,winner,day
S341744,S804800,S812825,W,295
S341744,S419570,S981358,B,295
S341744,S877501,S875683,B,295
S341744,S798674,S507766,B,295
S341744,S875600,S810278,B,295
S341744,S296273,S890724,B,295
S341744,S802340,S804013,B,295
S341744,S507766,S875683,W,295
S341744,S804013,S981358,B,295
S341744,S296273,S804800,B,295
S341744,S798674,S804013,B,295
S341744,S802340,S875683,B,295
S341744,S877501,S798674,B,295
S341744,S296273,S929825,W,295
S341744,S875600,S812825,B,295
S341744,S419570,S802340,B,295
S341744,S802340,S296273,W,295
S341744,S798674,S812825,B,295
S341744,S877501,S296273,W,295
S341744,S929825,S798674,B,295
S341744,S929825,S419570,W,295
S341744,S875600,S877501,B,295
S341744,S929825,S296273,W,295
S341744,S419570,S296273,W,295
S341744,S875600,S419570,B,295
S341744,S875600,S296273,B,295
