event_id,player1_id,player2_id,winner,day
S502471,S296273,S877501,W,757
S502471,S877501,S296273,B,757
S502471,S296273,S929825,B,757
S502471,S929825,S877501,W,757
S502471,S877501,S1259790,B,757
S502471,S296273,S1584255,B,757
S502471,S929825,S1063941,B,757
S502471,S1584255,S877501,W,757
S502471,S1063941,S1259790,W,757
S502471,S877501,S886903,B,757
S502471,S1259790,S1878221,B,757
S502471,S296273,S1878221,B,757
S502471,S1259790,S1584255,W,757
S502471,S929825,S886903,B,757
S502471,S877501,S1063941,W,757
S502471,S877501,S797709,B,757
S502471,S886903,S734310,B,757
S502471,S1878221,S1107203,B,757
S502471,S1832378,S734310,W,757
S502471,S797709,S1878221,W,757
S502471,S1259790,S1832378,B,757
S502471,S1584255,S734310,B,757
S502471,S1063941,S1107203,B,757
