event_id,player1_id,player2_id,winner,day
S209015,S804013,S875600,B,99
S209015,S877308,S405024,W,99
S209015,S802340,S797709,W,99
S209015,S835387,S877321,W,99
S209015,S548005,S811575,W,99
S209015,S851129,S259655,B,99
S209015,S804800,S809195,B,99
S209015,S771108,S830262,W,99
S209015,S812825,S824609,W,99
S209015,S824322,S11131,B,99
S209015,S811264,S405024,W,99
S209015,S733592,S797709,B,99
S209015,S849329,S877321,B,99
S209015,S758559,S804013,B,99
S209015,S296273,S811575,B,99
S209015,S877501,S830262,B,99
S209015,S773815,S804800,B,99
S209015,S153097,S851129,B,99
S209015,S824886,S824609,W,99
S209015,S802340,S824322,B,99
S209015,S887385,S897543,B,99
S209015,S419570,S811264,B,99
S209015,S296273,S798674,W,99
S209015,S296273,S824886,B,99
S209015,S773815,S798674,W,99
S209015,S809195,S897547,B,99
S209015,S802340,S548005,W,99
S209015,S811575,S758559,B,99
S209015,S419570,S733592,B,99
S209015,S884661,S894779,B,99
S209015,S824609,S896216,B,99
S209015,S884065,S896050,W,99
S209015,S883855,S879925,B,99
S209015,S733592,S849329,B,99
S209015,S153097,S329440,W,99
S209015,S797709,S877501,B,99
S209015,S802340,S405024,B,99
S209015,S296273,S733592,W,99
S209015,S153097,S824609,B,99
S209015,S773815,S877501,B,99
S209015,S849329,S758559,W,99
S209015,S897565,S897547,B,99
S209015,S811575,S773815,B,99
S209015,S896870,S897543,B,99
S209015,S763918,S894779,B,99
S209015,S548005,S153097,B,99
S209015,S797709,S758559,B,99
S209015,S228269,S884065,W,99
S209015,S849329,S879708,B,99
S209015,S824322,S259655,B,99
S209015,S838600,S824609,W,99
S209015,S811575,S733592,W,99
S209015,S851129,S11131,B,99
S209015,S773815,S887007,B,99
S209015,S804013,S897565,B,99
S209015,S329440,S883855,B,99
S209015,S733592,S884661,B,99
S209015,S877308,S888469,B,99
S209015,S798674,S876362,B,99
S209015,S296273,S810278,B,99
S209015,S419570,S548005,B,99
S209015,S812825,S763918,B,99
S209015,S824886,S830262,B,99
S209015,S811575,S896050,B,99
S209015,S405024,S228269,B,99
S209015,S877501,S896870,B,99
S209015,S296273,S329440,B,99
S209015,S797709,S798674,W,99
S209015,S419570,S798674,B,99
S209015,S11131,S896050,B,99
S209015,S888469,S896870,W,99
S209015,S879925,S810278,W,99
S209015,S830262,S897565,B,99
S209015,S884065,S879708,W,99
S209015,S838600,S876362,B,99
S209015,S259655,S896216,B,99
S209015,S851129,S884661,B,99
S209015,S405024,S763918,B,99
S209015,S824322,S887007,B,99
S209015,S877503,S830262,W,99
S209015,S809195,S810278,B,99
S209015,S499287,S11131,W,99
S209015,S824609,S896870,B,99
S209015,S887385,S259655,W,99
S209015,S804013,S883855,B,99
S209015,S812825,S879708,B,99
S209015,S877308,S838600,B,99
S209015,S419570,S798674,B,99
S209015,S811575,S851129,B,99
S209015,S733592,S499287,B,99
S209015,S877501,S877308,B,99
S209015,S773815,S887385,B,99
S209015,S758559,S812825,B,99
S209015,S849329,S405024,B,99
S209015,S296273,S835387,B,99
S209015,S329440,S877503,B,99
S209015,S798674,S824609,B,99
S209015,S797709,S824322,B,99
S209015,S804013,S824886,W,99
S209015,S153097,S809195,B,99
