event_id,player1_id,player2_id,winner,day
S544482,S1721999,S1677661,W,932
S544482,S1677661,S1721999,W,932
S544482,S1677661,S1721999,W,932
S544482,S1677661,S1063941,B,932
S544482,S1259099,S1063941,W,932
S544482,S1063941,S1677661,W,932
S544482,S1721999,S1259099,B,932
S544482,S1259099,S2060849,B,932
S544482,S1063941,S1638615,B,932
S544482,S2153990,S2060849,W,932
S544482,S804769,S1638615,W,932
S544482,S1063941,S2153990,B,932
S544482,S1677661,S2060849,B,932
S544482,S1721999,S804769,B,932
S544482,S1259099,S1638615,B,932
