event_id,player1_id,player2_id,winner,day
S330947,S54119,S981358,W,267
S330947,S804013,S54119,B,267
S330947,S773815,S812825,B,267
S330947,S804800,S804013,B,267
S330947,S875600,S981358,B,267
S330947,S798674,S1122256,B,267
S330947,S802340,S582140,B,267
S330947,S373115,S51176,B,267
S330947,S877501,S952006,B,267
S330947,S51176,S1122256,B,267
S330947,S812825,S981358,B,267
S330947,S804013,S952006,W,267
S330947,S1112712,S952006,B,267
S330947,S773815,S51176,B,267
S330947,S804800,S582140,W,267
S330947,S373115,S812825,B,267
S330947,S798674,S373115,B,267
S330947,S875600,S773815,B,267
S330947,S802340,S1112712,B,267
S330947,S877501,S804800,B,267
S330947,S1112712,S773815,B,267
S330947,S582140,S373115,B,267
S330947,S802340,S582140,B,267
S330947,S798674,S1112712,B,267
S330947,S798674,S877501,W,267
S330947,S875600,S802340,B,267
S330947,S798674,S802340,B,267
S330947,S877501,S798674,B,267
S330947,S875600,S877501,B,267
S330947,S875600,S877501,B,267
