event_id,player1_id,player2_id,winner,day
S246018,S771108,S920679,W,120
S246018,S812825,S728421,B,120
S246018,S875600,S877503,B,120
S246018,S824322,S264601,W,120
S246018,S804800,S877503,B,120
S246018,S835387,S728421,B,120
S246018,S811264,S771108,B,120
S246018,S419570,S875600,B,120
S246018,S153097,S835387,B,120
S246018,S15439,S849329,B,120
S246018,S296273,S264601,B,120
S246018,S802340,S804800,B,120
S246018,S877501,S812825,B,120
S246018,S797709,S920679,B,120
S246018,S419487,S811264,B,120
S246018,S804800,S264601,B,120
S246018,S812825,S920679,B,120
S246018,S811264,S835387,B,120
S246018,S849329,S875600,W,120
S246018,S877501,S804800,B,120
S246018,S15439,S811264,W,120
S246018,S802340,S812825,W,120
S246018,S419487,S875600,W,120
S246018,S153097,S419487,B,120
S246018,S419570,S15439,B,120
S246018,S797709,S877501,B,120
S246018,S296273,S802340,B,120
S246018,S877501,S811264,B,120
S246018,S812825,S875600,W,120
S246018,S797709,S875600,B,120
S246018,S153097,S877501,B,120
S246018,S419570,S797709,B,120
S246018,S153097,S296273,W,120
S246018,S153097,S797709,W,120
S246018,S296273,S797709,W,120
S246018,S419570,S296273,B,120
S246018,S419570,S797709,B,120
