event_id,player1_id,player2_id,winner,day
S483234,S875600,S1357013,B,694
S483234,S1721999,S929825,W,694
S483234,S296273,S824927,B,694
S483234,S877253,S898077,B,694
S483234,S824927,S1152788,B,694
S483234,S824927,S877501,W,694
S483234,S898077,S948183,B,694
S483234,S1357013,S1152788,B,694
S483234,S1721999,S1259790,W,694
S483234,S1063941,S877501,W,694
S483234,S948183,S1011138,B,694
S483234,S1260074,S1152788,W,694
S483234,S1259790,S824886,B,694
S483234,S1357013,S948183,B,694
S483234,S877501,S1721999,W,694
S483234,S929825,S1063941,B,694
S483234,S296273,S824886,B,694
S483234,S824927,S1259099,B,694
S483234,S877253,S1152788,B,694
S483234,S898077,S1041169,B,694
S483234,S875600,S296273,W,694
S483234,S296273,S875600,W,694
S483234,S824927,S1259099,B,694
S483234,S1153582,S1152788,W,694
S483234,S875600,S1011138,B,694
S483234,S1063941,S875683,B,694
S483234,S877501,S803914,B,694
S483234,S948183,S1582596,B,694
S483234,S1011138,S812825,B,694
S483234,S1041169,S1260074,W,694
S483234,S1152788,S1153582,B,694
S483234,S1259099,S1259790,W,694
S483234,S824886,S1838157,B,694
S483234,S875683,S1809282,B,694
S483234,S803914,S1844157,B,694
S483234,S952006,S1582596,W,694
S483234,S812825,S1454434,B,694
S483234,S1260074,S872252,B,694
S483234,S1153582,S1449041,B,694
S483234,S1814987,S1259790,W,694
S483234,S1844122,S1838157,W,694
S483234,S875600,S877253,B,694
S483234,S824927,S875683,B,694
S483234,S875600,S1838157,B,694
S483234,S1063941,S1259099,W,694
S483234,S1151677,S1011138,W,694
S483234,S1721999,S1153582,W,694
S483234,S1152788,S872252,B,694
S483234,S1259790,S1357013,W,694
S483234,S948183,S1814987,B,694
S483234,S877501,S1449041,B,694
S483234,S1721999,S1153582,B,694
S483234,S929825,S872252,B,694
S483234,S1063941,S1260074,B,694
S483234,S296273,S1454434,B,694
S483234,S812825,S824886,W,694
S483234,S824927,S1582596,B,694
S483234,S1259099,S952006,B,694
S483234,S877253,S1844091,B,694
S483234,S1152788,S803914,B,694
S483234,S898077,S1809282,B,694
S483234,S1041169,S875683,B,694
S483234,S803914,S1844107,B,694
S483234,S1844091,S1844157,W,694
S483234,S952006,S496836,B,694
S483234,S812825,S1842157,B,694
S483234,S1260074,S1837812,B,694
S483234,S1153582,S1843786,B,694
S483234,S1814987,S1842582,B,694
S483234,S1151677,S1844122,W,694
S483234,S877253,S296273,W,694
S483234,S296273,S929825,B,694
S483234,S1838157,S1159633,B,694
S483234,S824927,S1837812,B,694
S483234,S875600,S929825,B,694
S483234,S1357013,S1844107,B,694
S483234,S296273,S877253,W,694
S483234,S812825,S875683,W,694
S483234,S1814987,S1844157,B,694
S483234,S1063941,S1842582,B,694
S483234,S1259099,S1844157,B,694
S483234,S1449041,S496836,B,694
S483234,S872252,S1842157,B,694
S483234,S1721999,S1843786,B,694
S483234,S1153582,S1838157,B,694
S483234,S1837812,S1454434,W,694
S483234,S1152788,S496836,B,694
S483234,S1582596,S1843786,B,694
S483234,S872252,S1844091,B,694
S483234,S1844091,S1842582,B,694
S483234,S1809282,S1844122,B,694
S483234,S296273,S1259790,B,694
S483234,S929825,S898077,B,694
S483234,S1357013,S1259790,W,694
S483234,S877501,S898077,W,694
