event_id,player1_id,player2_id,winner,day
S273743,S296273,S812825,B,169
S273743,S494940,S241016,W,169
S273743,S296273,S241016,B,169
S273743,S494940,S842360,B,169
S273743,S802340,S877501,W,169
S273743,S51176,S54119,B,169
S273743,S51176,S842360,B,169
S273743,S877501,S51176,B,169
S273743,S877501,S296273,W,169
S273743,S296273,S241016,B,169
S273743,S296273,S877501,B,169
S273743,S802340,S812825,B,169
S273743,S51176,S241016,W,169
S273743,S812825,S54119,B,169
S273743,S296273,S877501,W,169
S273743,S494940,S802340,W,169
