event_id,player1_id,player2_id,winner,day
S341746,S802340,S875683,B,296
S341746,S804800,S803914,W,296
S341746,S875600,S872252,B,296
S341746,S877501,S507766,B,296
S341746,S296273,S981358,B,296
S341746,S804800,S872252,B,296
S341746,S875683,S507766,B,296
S341746,S803914,S981358,B,296
S341746,S812825,S804800,B,296
S341746,S798674,S875683,B,296
S341746,S877501,S802340,W,296
S341746,S875600,S803914,B,296
S341746,S296273,S812825,B,296
S341746,S419570,S798674,B,296
S341746,S877501,S803914,B,296
S341746,S798674,S812825,B,296
S341746,S802340,S798674,W,296
S341746,S296273,S877501,W,296
S341746,S875600,S802340,B,296
S341746,S296273,S419570,W,296
S341746,S877501,S798674,B,296
S341746,S419570,S877501,B,296
S341746,S875600,S419570,B,296
S341746,S875600,S419570,B,296
