event_id,player1_id,player2_id,winner,day
S411090,S812825,S1063941,B,498
S411090,S1259790,S1499888,B,498
S411090,S802340,S1215725,B,498
S411090,S1259790,S1517556,B,498
S411090,S329440,S1499888,B,498
S411090,S872252,S1063941,W,498
S411090,S296273,S872252,B,498
S411090,S877501,S1259790,B,498
S411090,S802340,S812825,W,498
S411090,S804800,S329440,B,498
S411090,S329440,S1063941,B,498
S411090,S802340,S1259790,W,498
S411090,S812825,S329440,B,498
S411090,S804800,S1259790,B,498
S411090,S296273,S804800,B,498
S411090,S877501,S812825,B,498
S411090,S804800,S812825,B,498
S411090,S877501,S804800,W,498
S411090,S296273,S877501,B,498
S411090,S296273,S804800,B,498
