event_id,player1_id,player2_id,winner,day
S249405,S153097,S507766,B,123
S249405,S877501,S884661,B,123
S249405,S804800,S811264,B,123
S249405,S733592,S771108,B,123
S249405,S875600,S830262,B,123
S249405,S802340,S929825,B,123
S249405,S507766,S771108,B,123
S249405,S884661,S929825,W,123
S249405,S153097,S830262,B,123
S249405,S875600,S507766,B,123
S249405,S877501,S811264,B,123
S249405,S804800,S929825,B,123
S249405,S296273,S875600,B,123
S249405,S153097,S733592,W,123
S249405,S419570,S804800,B,123
S249405,S877501,S802340,W,123
S249405,S877501,S875600,B,123
S249405,S153097,S804800,W,123
S249405,S296273,S804800,B,123
S249405,S733592,S877501,W,123
S249405,S296273,S802340,W,123
S249405,S419570,S733592,B,123
S249405,S877501,S296273,W,123
S249405,S802340,S296273,W,123
S249405,S419570,S802340,B,123
S249405,S419570,S296273,B,123
