event_id,player1_id,player2_id,winner,day
S490573,S877501,S296273,W,719
S490573,S296273,S877501,W,719
S490573,S296273,S877501,W,719
S490573,S296273,S1259790,B,719
S490573,S1259790,S824927,B,719
S490573,S296273,S824927,B,719
S490573,S877501,S1259790,B,719
S490573,S1259790,S1721999,B,719
S490573,S824927,S1889941,B,719
S490573,S1721999,S803914,B,719
S490573,S1063941,S1889941,W,719
S490573,S296273,S803914,B,719
S490573,S824927,S1721999,B,719
S490573,S877501,S1889941,B,719
S490573,S1259790,S1063941,B,719
S490573,S803914,S1064188,B,719
S490573,S1063941,S1888687,B,719
S490573,S1889941,S1878221,B,719
S490573,S1721999,S1862078,B,719
S490573,S424824,S1888687,W,719
S490573,S1878221,S810278,B,719
S490573,S296273,S810278,B,719
S490573,S1878221,S803914,W,719
S490573,S1721999,S424824,B,719
S490573,S877501,S1064188,B,719
S490573,S1063941,S1862078,B,719
S490573,S1862078,S1650386,B,719
S490573,S424824,S1725017,B,719
S490573,S810278,S1650386,B,719
S490573,S1064188,S1725017,B,719
