event_id,player1_id,player2_id,winner,day
S657843,S875600,S1878221,B,1296
S657843,S875600,S2161244,B,1296
S657843,S2161244,S1878221,W,1296
S657843,S1878221,S2604270,B,1296
S657843,S875600,S2232697,B,1296
S657843,S2161244,S1259790,B,1296
S657843,S1259790,S1878221,W,1296
S657843,S2232697,S2604270,W,1296
S657843,S1878221,S1259099,B,1296
S657843,S2604270,S929825,B,1296
S657843,S875600,S1259099,B,1296
S657843,S1878221,S2232697,W,1296
S657843,S929825,S2161244,W,1296
S657843,S2604270,S1259790,W,1296
S657843,S1878221,S2499598,B,1296
S657843,S1259099,S2605641,B,1296
S657843,S2604270,S296273,B,1296
S657843,S929825,S803914,B,1296
S657843,S2500436,S2499598,W,1296
S657843,S2605641,S1152788,B,1296
S657843,S296273,S875683,B,1296
S657843,S1721999,S803914,W,1296
S657843,S875600,S803914,B,1296
S657843,S1259099,S1721999,B,1296
S657843,S1878221,S875683,B,1296
S657843,S2232697,S296273,B,1296
S657843,S929825,S1152788,B,1296
S657843,S2161244,S2605641,B,1296
S657843,S2604270,S2499598,B,1296
S657843,S1259790,S1919702,B,1296
S657843,S2499598,S2566129,B,1296
S657843,S2605641,S2084873,B,1296
S657843,S1152788,S2600208,B,1296
S657843,S296273,S1809282,B,1296
S657843,S875683,S2604783,B,1296
S657843,S1721999,S2605672,B,1296
S657843,S2605671,S2084873,W,1296
S657843,S1755975,S2604783,W,1296
S657843,S2605672,S2283726,B,1296
S657843,S2500436,S803914,W,1296
S657843,S1721999,S2566129,B,1296
S657843,S1878221,S2605671,B,1296
S657843,S2084873,S875683,W,1296
S657843,S296273,S2600208,B,1296
S657843,S1809282,S1152788,W,1296
S657843,S2161244,S1755975,B,1296
S657843,S2605641,S2604783,B,1296
S657843,S2604270,S2605672,B,1296
S657843,S2499598,S2283726,B,1296
