event_id,player1_id,player2_id,winner,day
S218231,S797709,S733592,B,92
S218231,S811264,S824609,B,92
S218231,S499287,S824609,W,92
S218231,S802340,S812825,B,92
S218231,S15439,S824609,B,92
S218231,S153097,S15439,B,92
S218231,S773815,S733592,W,92
S218231,S877501,S830262,B,92
S218231,S153097,S499287,B,92
S218231,S771108,S877501,W,92
S218231,S811264,S838600,B,92
S218231,S771108,S824322,B,92
S218231,S773815,S877308,B,92
S218231,S296273,S887385,B,92
S218231,S797709,S811575,B,92
S218231,S296273,S802340,B,92
S218231,S773815,S812825,B,92
S218231,S877308,S802340,W,92
S218231,S797709,S296273,W,92
S218231,S15439,S771108,B,92
S218231,S733592,S887385,B,92
S218231,S797709,S824609,B,92
S218231,S153097,S733592,B,92
S218231,S824609,S812825,W,92
S218231,S877501,S811264,B,92
S218231,S296273,S811264,B,92
S218231,S811575,S830262,B,92
S218231,S877501,S153097,W,92
S218231,S797709,S824322,B,92
S218231,S887385,S811264,W,92
S218231,S811575,S499287,B,92
S218231,S773815,S802340,B,92
S218231,S733592,S838600,W,92
S218231,S153097,S296273,W,92
S218231,S812825,S877501,W,92
S218231,S824609,S771108,W,92
S218231,S830262,S153097,W,92
S218231,S499287,S877501,B,92
S218231,S733592,S811264,B,92
S218231,S824322,S15439,W,92
S218231,S797709,S771108,B,92
S218231,S811575,S153097,B,92
S218231,S838600,S296273,W,92
S218231,S797709,S15439,B,92
S218231,S824322,S824609,W,92
S218231,S838600,S887385,W,92
S218231,S733592,S296273,W,92
S218231,S811575,S877501,W,92
S218231,S499287,S830262,B,92
