event_id,player1_id,player2_id,winner,day
S572821,S929825,S875600,W,1044
S572821,S875600,S929825,B,1044
S572821,S875600,S929825,W,1044
S572821,S875600,S1063941,B,1044
S572821,S1878221,S1063941,W,1044
S572821,S875600,S1063941,B,1044
S572821,S929825,S1843786,B,1044
S572821,S1843786,S1878221,W,1044
S572821,S1063941,S1259790,B,1044
S572821,S877501,S1878221,W,1044
S572821,S877253,S1259790,W,1044
S572821,S875600,S1878221,B,1044
S572821,S1063941,S1259099,B,1044
S572821,S929825,S898077,B,1044
S572821,S1843786,S824927,B,1044
S572821,S1259099,S877501,W,1044
S572821,S1878221,S1584255,B,1044
S572821,S824927,S877253,W,1044
S572821,S898077,S1259790,W,1044
S572821,S1584255,S1919702,B,1044
S572821,S877253,S1721999,B,1044
S572821,S1259790,S2227808,B,1044
S572821,S877501,S296273,B,1044
S572821,S875600,S2227808,B,1044
S572821,S1878221,S1259790,B,1044
S572821,S1063941,S1721999,B,1044
S572821,S877253,S1259099,W,1044
S572821,S929825,S1919702,B,1044
S572821,S1584255,S898077,W,1044
S572821,S296273,S1843786,W,1044
S572821,S877501,S824927,W,1044
S572821,S877253,S1454434,B,1044
S572821,S1259790,S1752406,B,1044
S572821,S1011138,S2227808,W,1044
S572821,S1919702,S1454434,B,1044
S572821,S1843786,S1752406,B,1044
