event_id,player1_id,player2_id,winner,day
S540610,S875600,S296273,W,918
S540610,S296273,S875600,W,918
S540610,S875600,S929825,B,918
S540610,S929825,S296273,W,918
S540610,S296273,S1843786,B,918
S540610,S875600,S1584255,B,918
S540610,S929825,S296273,B,918
S540610,S296273,S1063941,B,918
S540610,S1584255,S1843786,W,918
S540610,S1063941,S1152788,B,918
S540610,S1721999,S1843786,W,918
S540610,S875600,S1152788,B,918
S540610,S1063941,S1584255,W,918
S540610,S929825,S1843786,B,918
S540610,S296273,S1721999,B,918
S540610,S1152788,S1638615,B,918
S540610,S1721999,S2060849,B,918
S540610,S1843786,S875683,B,918
S540610,S1063941,S1727722,B,918
S540610,S1638615,S2145523,B,918
S540610,S2060849,S1964224,B,918
S540610,S875683,S2145620,B,918
S540610,S875600,S2145620,B,918
S540610,S1152788,S875683,B,918
S540610,S1063941,S1964224,B,918
S540610,S1584255,S2060849,B,918
S540610,S929825,S2145523,B,918
S540610,S1843786,S1638615,B,918
S540610,S1721999,S1727722,B,918
