event_id,player1_id,player2_id,winner,day
S319430,S13811,S981358,W,239
S319430,S1085661,S728421,B,239
S319430,S952006,S979758,B,239
S319430,S884661,S728421,B,239
S319430,S884065,S13811,B,239
S319430,S241016,S979758,B,239
S319430,S804800,S884065,B,239
S319430,S875600,S981358,B,239
S319430,S866548,S875683,B,239
S319430,S824322,S1083699,B,239
S319430,S812825,S241016,B,239
S319430,S802340,S884661,B,239
S319430,S798674,S1085661,B,239
S319430,S877501,S952006,B,239
S319430,S884065,S952006,B,239
S319430,S1083699,S1085661,B,239
S319430,S884661,S875683,B,239
S319430,S241016,S981358,B,239
S319430,S824322,S241016,W,239
S319430,S812825,S1083699,B,239
S319430,S804800,S884661,B,239
S319430,S802340,S884065,B,239
S319430,S866548,S802340,B,239
S319430,S875600,S812825,B,239
S319430,S798674,S824322,B,239
S319430,S877501,S804800,B,239
S319430,S804800,S241016,B,239
S319430,S802340,S812825,B,239
S319430,S877501,S802340,W,239
S319430,S866548,S804800,B,239
S319430,S875600,S866548,B,239
S319430,S798674,S877501,B,239
S319430,S802340,S866548,B,239
S319430,S798674,S802340,W,239
S319430,S875600,S798674,B,239
S319430,S875600,S802340,B,239
