event_id,player1_id,player2_id,winner,day
S213942,S733592,S296273,W,141
S213942,S877501,S804800,B,141
S213942,S153097,S296273,W,141
S213942,S802340,S877501,W,141
S213942,S548005,S153097,B,141
S213942,S929825,S633099,B,141
S213942,S877503,S810278,B,141
S213942,S419570,S802340,B,141
S213942,S771108,S884065,B,141
S213942,S296273,S877501,B,141
S213942,S835387,S810278,B,141
S213942,S773815,S884065,B,141
S213942,S877321,S633099,B,141
S213942,S798674,S948275,B,141
S213942,S548005,S296273,W,141
S213942,S798674,S849329,W,141
S213942,S419570,S548005,B,141
S213942,S804800,S835387,B,141
S213942,S877501,S734310,B,141
S213942,S548005,S373115,B,141
S213942,S830262,S877321,B,141
S213942,S296273,S51176,B,141
S213942,S802340,S910399,B,141
S213942,S875600,S812825,B,141
S213942,S419570,S872551,B,141
S213942,S773815,S811264,W,141
S213942,S153097,S771108,B,141
S213942,S824886,S824322,B,141
S213942,S733592,S929825,B,141
S213942,S419487,S877308,W,141
S213942,S797709,S835572,B,141
S213942,S824322,S771108,B,141
S213942,S419487,S910399,B,141
S213942,S773815,S872551,B,141
S213942,S835387,S929825,B,141
S213942,S373115,S835572,B,141
S213942,S812825,S734310,B,141
S213942,S798674,S51176,B,141
S213942,S797709,S835387,B,141
S213942,S877308,S824322,W,141
S213942,S824886,S419487,W,141
S213942,S849329,S877321,W,141
S213942,S804800,S373115,B,141
S213942,S811264,S812825,W,141
S213942,S875600,S773815,B,141
S213942,S877503,S798674,W,141
S213942,S419570,S296273,W,141
S213942,S419570,S811264,B,141
S213942,S733592,S804800,B,141
S213942,S877501,S875600,B,141
S213942,S797709,S548005,W,141
S213942,S296273,S849329,B,141
S213942,S153097,S824886,B,141
S213942,S296273,S419570,W,141
S213942,S802340,S877308,B,141
S213942,S877503,S830262,W,141
S213942,S797709,S875600,B,141
S213942,S824322,S877321,B,141
S213942,S419487,S798674,W,141
S213942,S804800,S812825,B,141
S213942,S877501,S824322,B,141
S213942,S733592,S798674,B,141
S213942,S830262,S804800,W,141
S213942,S296273,S797709,B,141
S213942,S830262,S153097,W,141
S213942,S296273,S802340,W,141
S213942,S877501,S548005,W,141
S213942,S419570,S733592,B,141
