event_id,player1_id,player2_id,winner,day
S504524,S296273,S929825,W,765
S504524,S296273,S929825,B,765
S504524,S929825,S1259790,B,765
S504524,S1259790,S1063941,B,765
S504524,S296273,S1259790,B,765
S504524,S929825,S1063941,B,765
S504524,S1063941,S1721999,B,765
S504524,S1259790,S405024,B,765
S504524,S405024,S1259099,B,765
S504524,S898077,S1721999,W,765
S504524,S296273,S1721999,B,765
S504524,S898077,S1259790,W,765
S504524,S929825,S1259099,B,765
S504524,S405024,S1063941,W,765
S504524,S405024,S1582596,B,765
S504524,S1259099,S1960675,B,765
S504524,S898077,S1843786,B,765
S504524,S1721999,S1838157,B,765
S504524,S1960758,S1843786,W,765
S504524,S1961327,S1838157,W,765
S504524,S1721999,S1582596,B,765
S504524,S898077,S1960675,B,765
S504524,S929825,S1960758,B,765
S504524,S1259099,S1843786,B,765
S504524,S405024,S1961327,B,765
S504524,S1063941,S1838157,B,765
