event_id,player1_id,player2_id,winner,day
S498408,S1259790,S1063941,B,743
S498408,S824927,S1259790,W,743
S498408,S1889941,S1063941,W,743
S498408,S824927,S1889941,B,743
S498408,S1063941,S1259790,W,743
S498408,S1889941,S1584255,B,743
S498408,S1063941,S1721999,B,743
S498408,S824886,S1584255,W,743
S498408,S1721999,S1878221,B,743
S498408,S824927,S1878221,B,743
S498408,S1721999,S1889941,W,743
S498408,S1584255,S1063941,W,743
S498408,S1259790,S824886,B,743
S498408,S824886,S1838157,B,743
S498408,S1584255,S1919664,B,743
S498408,S1721999,S1843786,B,743
S498408,S1878221,S1838157,B,743
S498408,S1889941,S1919664,B,743
S498408,S1063941,S1843786,B,743
S498408,S824886,S1919702,B,743
