event_id,player1_id,player2_id,winner,day
S281197,S866548,S802340,W,190
S281197,S771108,S812825,B,190
S281197,S771108,S802340,W,190
S281197,S875600,S802340,B,190
S281197,S877501,S875600,B,190
S281197,S994391,S880718,W,190
S281197,S812825,S942106,B,190
S281197,S802340,S996316,B,190
S281197,S875600,S880718,B,190
S281197,S51176,S884661,W,190
S281197,S866548,S809195,B,190
S281197,S877501,S875600,B,190
S281197,S51176,S880718,B,190
S281197,S997004,S996316,B,190
S281197,S994391,S809195,W,190
S281197,S812825,S997004,B,190
S281197,S802340,S809195,B,190
S281197,S884661,S544157,B,190
S281197,S866548,S812825,B,190
S281197,S802340,S771108,W,190
S281197,S877501,S507766,B,190
S281197,S875600,S884661,B,190
S281197,S802340,S884661,B,190
S281197,S812825,S51176,B,190
S281197,S877501,S866548,B,190
S281197,S875600,S771108,B,190
