event_id,player1_id,player2_id,winner,day
S506211,S929825,S877501,B,771
S506211,S929825,S877501,B,771
S506211,S877501,S1259790,B,771
S506211,S1889941,S1259790,W,771
S506211,S929825,S1889941,B,771
S506211,S877501,S1259790,B,771
S506211,S1889941,S1843786,B,771
S506211,S1259790,S803914,B,771
S506211,S1946493,S1843786,W,771
S506211,S803914,S1857772,B,771
S506211,S929825,S1857772,B,771
S506211,S1889941,S803914,B,771
S506211,S877501,S1843786,B,771
S506211,S1259790,S1946493,B,771
S506211,S1843786,S1964963,B,771
