event_id,player1_id,player2_id,winner,day
S364952,S498877,S373115,B,435
S364952,S733592,S906275,B,435
S364952,S809195,S802226,B,435
S364952,S875912,S1122351,B,435
S364952,S804769,S157077,B,435
S364952,S54119,S1360786,B,435
S364952,S498877,S733592,B,435
S364952,S405024,S804769,B,435
S364952,S373115,S875912,B,435
S364952,S906275,S809195,B,435
S364952,S250620,S54119,B,435
S364952,S877501,S498877,W,435
S364952,S877501,S250620,B,435
S364952,S498877,S906275,B,435
S364952,S1252257,S877501,B,435
S364952,S62137,S536060,W,435
S364952,S733592,S373115,B,435
S364952,S1252257,S405024,B,435
S364952,S373115,S405024,B,435
S364952,S906275,S250620,B,435
S364952,S498877,S536060,B,435
S364952,S373115,S1301799,B,435
S364952,S809195,S1231280,B,435
S364952,S875912,S1093229,B,435
S364952,S804769,S412147,B,435
S364952,S54119,S39613,B,435
S364952,S1252257,S733592,B,435
S364952,S38810,S667168,B,435
S364952,S1252257,S7783,B,435
S364952,S157139,S46755,B,435
S364952,S1026758,S1122351,B,435
S364952,S906275,S31296,B,435
S364952,S1252257,S498877,B,435
S364952,S29382,S1360786,W,435
S364952,S877501,S683957,B,435
S364952,S157077,S323381,B,435
S364952,S47757,S1061207,W,435
S364952,S995723,S31296,W,435
S364952,S46755,S536060,W,435
S364952,S62137,S412147,B,435
S364952,S1122351,S667168,B,435
S364952,S62918,S1093229,W,435
S364952,S55357,S536060,W,435
S364952,S1139128,S29382,W,435
S364952,S848106,S39613,B,435
S364952,S157139,S31296,B,435
S364952,S29886,S1231280,W,435
S364952,S38810,S62137,B,435
S364952,S1101787,S1122351,W,435
S364952,S157077,S683957,B,435
S364952,S809195,S1139128,B,435
S364952,S173305,S62918,B,435
S364952,S906275,S55357,B,435
S364952,S804769,S1101787,B,435
S364952,S1360786,S29886,B,435
S364952,S405024,S170968,B,435
S364952,S250620,S157077,B,435
S364952,S498877,S157139,B,435
S364952,S38810,S1026758,W,435
S364952,S54119,S304483,B,435
S364952,S373115,S1061207,B,435
S364952,S38810,S157139,B,435
S364952,S1122351,S536060,B,435
S364952,S304483,S1061207,W,435
S364952,S29382,S7783,B,435
S364952,S1093229,S323381,W,435
S364952,S809195,S1231280,B,435
S364952,S804769,S38810,B,435
S364952,S173305,S157077,W,435
S364952,S1026758,S1122351,W,435
S364952,S802226,S1061207,B,435
S364952,S875912,S323381,B,435
S364952,S54119,S47757,B,435
S364952,S1360786,S29382,B,435
S364952,S498877,S1026758,B,435
S364952,S877501,S173305,B,435
S364952,S733592,S802226,B,435
S364952,S1252257,S1360786,B,435
S364952,S250620,S875912,B,435
S364952,S906275,S804769,B,435
S364952,S373115,S54119,B,435
S364952,S405024,S809195,B,435
