event_id,player1_id,player2_id,winner,day
S522590,S1063941,S877501,B,834
S522590,S1063941,S1584255,B,834
S522590,S1584255,S877501,W,834
S522590,S877501,S824927,B,834
S522590,S877501,S1063941,W,834
S522590,S824927,S1584255,W,834
S522590,S877501,S1843786,B,834
S522590,S824927,S1152788,B,834
S522590,S1843786,S877321,B,834
S522590,S1152788,S875683,B,834
S522590,S877501,S875683,B,834
S522590,S1063941,S1152788,B,834
S522590,S824927,S877321,B,834
S522590,S1584255,S1843786,B,834
S522590,S1843786,S1919702,B,834
S522590,S877321,S1217895,B,834
S522590,S1152788,S887385,B,834
S522590,S875683,S1677661,B,834
S522590,S2045915,S1677661,W,834
S522590,S875683,S1919702,B,834
S522590,S1063941,S1217895,B,834
S522590,S1152788,S1638615,B,834
S522590,S877321,S887385,B,834
S522590,S1584255,S2045915,B,834
S522590,S1677661,S1843786,W,834
