event_id,player1_id,player2_id,winner,day
S618224,S875600,S929825,B,1177
S618224,S875600,S929825,B,1177
S618224,S929825,S1063941,B,1177
S618224,S1259790,S1063941,W,1177
S618224,S875600,S1878221,B,1177
S618224,S929825,S1063941,B,1177
S618224,S1878221,S1259790,W,1177
S618224,S1063941,S1259099,B,1177
S618224,S1843786,S1259790,W,1177
S618224,S1919702,S1259099,W,1177
S618224,S875600,S1259099,B,1177
S618224,S1878221,S1721999,B,1177
S618224,S929825,S1259790,B,1177
S618224,S1063941,S1843786,B,1177
S618224,S1843786,S2161244,B,1177
S618224,S2161244,S1259099,W,1177
S618224,S1259790,S1919702,B,1177
