event_id,player1_id,player2_id,winner,day
S424688,S1584255,S1063941,B,548
S424688,S1152788,S1499888,B,548
S424688,S804800,S1582596,B,548
S424688,S1215725,S824927,B,548
S424688,S1259099,S1229490,B,548
S424688,S898077,S1357013,B,548
S424688,S1582596,S1229490,B,548
S424688,S329440,S1582596,B,548
S424688,S1215725,S1259790,W,548
S424688,S1260074,S1499888,B,548
S424688,S1546347,S824927,W,548
S424688,S1083699,S1063941,B,548
S424688,S1584255,S1357013,B,548
S424688,S802340,S1546347,B,548
S424688,S1083699,S898077,W,548
S424688,S733592,S329440,B,548
S424688,S296273,S1260074,B,548
S424688,S929825,S1152788,B,548
S424688,S875600,S1215725,B,548
S424688,S804800,S1259099,B,548
S424688,S877501,S1584255,B,548
S424688,S1152788,S329440,W,548
S424688,S1083699,S1259790,B,548
S424688,S824927,S1584255,B,548
S424688,S1259099,S1260074,B,548
S424688,S898077,S1259099,B,548
S424688,S929825,S824927,B,548
S424688,S804800,S1083699,B,548
S424688,S733592,S929825,B,548
S424688,S877501,S802340,B,548
S424688,S875600,S898077,B,548
S424688,S296273,S804800,B,548
S424688,S329440,S804800,B,548
S424688,S929825,S898077,B,548
S424688,S733592,S329440,B,548
S424688,S877501,S929825,B,548
S424688,S875600,S733592,B,548
S424688,S296273,S877501,B,548
S424688,S877501,S733592,W,548
S424688,S875600,S733592,B,548
S424688,S875600,S296273,W,548
S424688,S296273,S875600,W,548
S424688,S875600,S296273,B,548
